order_id,customer_id,order_date,amount,quantity,order_status
32486,6,1994-11-20,137023.54,111.0,returned
32487,2,1996-04-22,151033.24000000002,120.0,pending
32512,50,1997-09-11,5543.82,3.0,pending
32513,37,1992-02-29,116391.41,97.0,returned
32514,93,1992-11-23,81168.51999999999,54.0,shipped
32515,13,1996-09-04,258147.99999999997,181.0,pending
32516,21,1993-10-29,128003.89,105.0,returned
32517,38,1992-08-11,41199.26,42.0,returned
32518,49,1997-03-18,47087.48,44.0,pending
32519,9,1993-10-27,275416.24,169.0,returned
32544,26,1996-03-22,90306.0,60.0,pending
32545,84,1996-01-25,24842.84,22.0,pending
32546,8,1995-06-12,149723.63,105.0,shipped
32547,14,1997-05-11,12909.86,10.0,pending
32548,8,1997-03-02,148047.27000000002,108.0,pending
32549,3,1996-05-01,266819.82,169.0,pending
32550,18,1992-07-31,19156.620000000003,16.0,shipped
32551,57,1996-05-25,39722.78,31.0,pending
32576,44,1996-12-15,76448.41,43.0,pending
32577,11,1993-09-15,195882.72,132.0,returned
32578,27,1995-05-17,62115.28,34.0,returned
32579,34,1995-11-20,67896.48,48.0,pending
32580,5,1995-09-19,239801.87,146.0,pending
32581,56,1997-03-15,110435.65,86.0,pending
32582,8,1994-07-29,222414.59999999998,161.0,returned
32583,53,1996-02-29,259323.82,163.0,pending
32608,7,1992-05-26,253602.08999999997,180.0,returned
32609,47,1996-06-11,89659.44,51.0,pending
32610,19,1992-09-03,323345.94,219.0,returned
32611,4,1994-08-29,240659.11,170.0,returned
32612,18,1993-03-27,32832.96,23.0,shipped
32613,25,1996-02-28,353282.14,205.0,pending
32614,7,1996-08-20,187969.63,153.0,pending
32615,88,1992-02-01,31568.15,17.0,shipped
32640,21,1992-09-27,261069.31,179.0,returned
32641,15,1993-03-28,251368.93000000002,166.0,returned
32642,69,1992-06-28,27279.9,17.0,shipped
32643,17,1997-08-27,45639.18,38.0,pending
32644,17,1997-06-26,68268.89,49.0,pending
32645,14,1997-06-16,86337.93000000001,48.0,pending
32646,34,1997-05-18,95697.51999999999,60.0,pending
32647,2,1995-11-27,159266.38,120.0,pending
32672,19,1994-07-02,130301.25,84.0,shipped
32673,74,1996-11-11,28564.58,22.0,pending
32674,19,1997-10-10,51926.2,45.0,pending
32675,8,1994-11-10,121324.78,87.0,returned
32676,11,1994-02-08,139934.85,123.0,returned
32677,88,1996-06-16,1788.88,1.0,pending
32678,9,1995-12-22,90928.54000000001,71.0,pending
32679,56,1998-02-23,112270.13,84.0,pending
32704,7,1998-03-23,129847.31,76.0,pending
32705,34,1994-04-01,60888.6,38.0,returned
32706,58,1994-09-30,61559.75,35.0,returned
32707,50,1994-06-08,72207.08,42.0,returned
32708,22,1996-02-10,116952.25,108.0,pending
32709,24,1996-02-07,286328.0,195.0,pending
32710,8,1995-01-18,114508.5,95.0,returned
32711,12,1996-02-09,239124.88,146.0,pending
32736,54,1998-03-21,114751.68,75.0,pending
32737,18,1994-11-08,214484.47999999998,139.0,returned
32738,32,1998-05-30,11544.72,12.0,pending
32739,88,1996-11-16,47755.46,29.0,pending
32740,59,1993-01-25,35606.88,36.0,returned
32741,8,1994-02-23,293034.31,202.0,returned
32742,18,1998-05-30,125766.37000000001,78.0,pending
32743,21,1993-05-13,95731.35,91.0,returned
32768,34,1997-08-06,213529.0,143.0,pending
32769,68,1997-01-25,96822.14,59.0,pending
32770,10,1996-02-03,232341.32,171.0,pending
32771,13,1997-01-17,193919.37,170.0,pending
32772,6,1997-10-27,195057.79,136.0,pending
32773,8,1998-06-09,348433.75,226.0,pending
32774,28,1993-06-20,54757.8,32.0,returned
32775,14,1997-01-20,145059.99,113.0,pending
32800,3,1994-01-26,187027.64,114.0,returned
32801,21,1997-05-12,148000.83000000002,101.0,pending
32802,43,1998-08-01,92884.32,58.0,pending
32803,21,1996-02-06,99937.07999999999,62.0,pending
32804,6,1992-09-20,141716.82,98.0,returned
32805,21,1992-06-21,103641.70999999999,73.0,returned
32806,10,1995-07-07,184986.28999999998,142.0,pending
32807,2,1994-02-04,186062.94,134.0,returned
32832,14,1998-01-06,219087.06,168.0,pending
32833,5,1997-08-30,159964.96,107.0,pending
32834,22,1993-10-20,56795.2,35.0,shipped
32835,27,1992-08-09,210715.26,144.0,returned
32836,76,1996-08-18,131939.57,91.0,pending
32837,8,1994-06-30,48653.5,50.0,returned
32838,4,1995-05-24,72007.14,45.0,returned
32839,1,1996-12-13,297221.48,193.0,pending
32864,12,1997-10-24,186463.64,137.0,pending
32865,28,1994-09-10,35925.82,31.0,returned
32866,15,1998-03-26,67488.66,54.0,pending
32867,59,1998-02-10,11796.96,12.0,pending
32868,54,1994-03-09,53691.54,42.0,returned
32869,25,1994-04-08,217202.26,147.0,returned
32870,13,1997-03-04,178458.8,118.0,pending
32871,7,1992-10-28,131396.46,115.0,returned
32896,25,1997-04-12,219912.97999999998,130.0,pending
32897,22,1996-02-14,231443.99,150.0,pending
32898,85,1994-09-22,109364.95,71.0,returned
32899,86,1994-05-02,91761.95999999999,66.0,returned
32900,18,1997-06-30,29963.589999999997,29.0,pending
32901,19,1995-01-24,283396.47,236.0,returned
32902,7,1992-03-28,172791.7,138.0,returned
32903,10,1992-08-02,244876.77,185.0,returned
32928,7,1995-05-27,315125.3,190.0,shipped
32929,8,1995-05-13,241303.15000000002,183.0,returned
32930,15,1996-05-03,98161.74,83.0,pending
32931,22,1993-03-02,156968.78,105.0,returned
32932,41,1993-01-29,146470.62,119.0,returned
32933,42,1996-09-19,20694.42,19.0,pending
32934,40,1998-03-18,81400.5,45.0,pending
32935,16,1994-04-04,99929.04000000001,65.0,returned
32960,4,1994-04-15,191071.02999999997,127.0,returned
32961,76,1993-03-19,76596.44,75.0,returned
32962,34,1995-06-24,43040.6,37.0,pending
32963,23,1997-04-14,55481.29,51.0,pending
32964,28,1996-09-08,76326.09,51.0,pending
32965,8,1995-03-22,276949.38,221.0,returned
32966,22,1992-02-20,266528.29,197.0,returned
32967,13,1998-03-24,224671.00999999998,151.0,pending
32992,11,1996-06-14,257941.56,198.0,pending
32993,20,1992-05-12,120369.33000000002,73.0,returned
32994,18,1992-09-25,123340.76000000001,91.0,returned
32995,3,1998-02-26,275505.55,224.0,pending
32996,1,1994-01-06,174013.45,133.0,returned
32997,80,1997-12-14,30400.76,26.0,pending
32998,46,1993-10-06,85329.62,64.0,returned
32999,6,1994-04-28,160824.90000000002,131.0,returned
33024,45,1992-05-22,146980.9,104.0,returned
33025,9,1994-02-08,212562.68999999997,160.0,returned
33026,66,1995-11-09,57152.479999999996,35.0,pending
33027,11,1997-06-25,154960.21000000002,99.0,pending
33028,71,1996-10-29,191339.71000000002,153.0,pending
33029,18,1992-06-09,146139.51,101.0,returned
33030,3,1996-12-20,138535.47999999998,118.0,pending
33031,4,1992-09-15,145602.43,114.0,returned
33056,25,1998-09-03,146153.91,92.0,pending
33057,7,1998-09-09,136677.3,90.0,pending
33058,6,1992-11-24,20428.21,19.0,returned
33059,85,1993-03-17,84328.8,48.0,returned
33060,2,1993-02-28,255130.47000000003,205.0,returned
33061,19,1995-08-02,141067.19,110.0,pending
33062,1,1996-01-30,168766.10000000003,122.0,pending
33063,63,1997-09-18,164919.52,100.0,pending
33088,14,1995-02-26,177718.03,129.0,returned
33089,16,1993-06-20,163320.61,96.0,returned
33090,3,1994-08-09,270195.67999999993,177.0,returned
33091,9,1995-04-09,52132.4,47.0,returned
33092,5,1997-04-10,196101.09999999998,130.0,pending
33093,2,1997-06-21,148150.56,109.0,pending
33094,68,1992-09-06,47276.32,34.0,returned
33095,2,1994-03-03,242210.68,181.0,returned
33120,39,1994-05-13,15024.48,16.0,returned
33121,60,1998-04-04,229950.32,154.0,pending
33122,15,1993-07-18,118481.47,96.0,returned
33123,21,1993-12-16,136212.47,97.0,returned
33124,61,1995-11-05,99807.08000000002,76.0,pending
33125,1,1997-03-13,168849.18,118.0,pending
33126,5,1995-11-19,112560.9,87.0,pending
33127,89,1993-10-22,17558.5,10.0,returned
33152,47,1993-12-19,97346.23999999999,83.0,returned
33153,9,1997-06-27,139131.2,105.0,pending
33154,95,1993-08-11,31057.64,17.0,shipped
33155,80,1996-12-12,106120.26000000001,66.0,pending
33156,12,1993-01-03,168033.24,140.0,returned
33157,27,1996-07-15,290125.05,191.0,pending
33158,89,1998-03-14,48309.07,41.0,pending
33159,18,1992-05-30,75407.01,49.0,returned
33184,12,1992-03-09,63640.8,63.0,returned
33185,86,1996-10-23,85840.9,55.0,pending
33186,4,1992-09-20,210646.83,162.0,returned
33187,19,1994-10-29,167057.84,126.0,returned
33188,91,1995-09-21,3001.2,2.0,pending
33189,24,1994-12-04,197416.17,158.0,returned
33190,5,1997-11-18,132457.82,90.0,pending
33191,3,1997-03-25,225034.66,183.0,pending
33216,22,1996-06-22,101950.73000000001,73.0,pending
33217,25,1994-03-20,238192.49999999997,170.0,returned
33218,3,1993-01-24,262375.82,174.0,returned
33219,2,1995-12-20,220590.36,138.0,pending
33220,4,1994-04-17,180520.99999999997,126.0,returned
33221,98,1997-09-17,4645.04,4.0,pending
33222,27,1992-08-11,156060.95,135.0,returned
33223,40,1996-10-21,29454.88,16.0,pending
33248,14,1997-03-15,294046.36,216.0,pending
33249,18,1992-10-06,161549.63,128.0,returned
33250,12,1994-07-31,156057.41,108.0,returned
33251,40,1994-07-27,12970.65,7.0,returned
33252,21,1992-03-31,350545.12,261.0,returned
33253,4,1996-02-04,65952.05,54.0,pending
33254,9,1995-11-06,116864.37999999999,79.0,pending
33255,20,1993-07-10,224692.21,143.0,returned
33280,22,1998-04-01,187946.93000000002,144.0,pending
33281,64,1992-11-29,75472.56,56.0,shipped
33282,61,1998-08-08,116325.09,101.0,pending
33283,23,1993-04-21,297163.97,201.0,returned
33284,36,1992-04-06,104531.04000000001,80.0,returned
33285,24,1992-02-02,244816.53999999998,164.0,returned
33286,6,1997-12-03,295310.24,188.0,pending
33287,70,1995-07-21,7393.98,6.0,pending
33312,8,1996-07-18,181883.46000000002,114.0,pending
33313,15,1997-01-11,263988.93,181.0,pending
33314,8,1997-05-20,269322.97000000003,209.0,pending
33315,40,1997-08-11,295989.99000000005,192.0,pending
33316,33,1998-05-05,71908.56,48.0,pending
33317,6,1994-05-19,205845.69,156.0,returned
33318,59,1997-06-21,76831.5,50.0,pending
33319,4,1994-05-23,206679.62999999998,165.0,returned
33344,83,1994-04-12,1883.98,1.0,returned
33345,5,1996-05-15,211953.36999999997,163.0,pending
33346,24,1995-10-26,53992.4,35.0,pending
33347,35,1992-09-10,98569.84,87.0,returned
33348,6,1995-02-14,65757.72,42.0,returned
33349,15,1997-01-19,128916.58999999998,81.0,pending
33350,7,1994-07-24,230033.53,177.0,returned
33351,11,1997-06-19,138543.35,115.0,pending
33376,61,1996-12-29,33664.26,28.0,pending
33377,3,1995-09-27,220799.41999999998,188.0,pending
33378,1,1992-05-10,353856.6,246.0,returned
33379,26,1998-01-24,23144.64,16.0,pending
33380,12,1996-11-20,182057.85,115.0,pending
33381,26,1998-07-23,122661.48,92.0,pending
33382,35,1997-06-13,44392.76,46.0,pending
33383,21,1996-12-22,82392.29000000001,61.0,pending
33408,20,1997-01-17,75908.99,53.0,pending
33409,17,1992-05-19,30163.86,18.0,returned
33410,9,1992-02-01,104644.64000000001,84.0,returned
33411,22,1998-01-17,220864.57999999996,167.0,pending
33412,53,1997-03-19,69094.36,56.0,pending
33413,21,1996-07-02,105929.89,64.0,pending
33414,1,1992-02-20,129674.67000000001,93.0,returned
33415,39,1993-04-13,60400.43,43.0,returned
33440,1,1998-05-22,186909.27000000002,157.0,pending
33441,34,1997-06-03,85871.81,52.0,pending
33442,16,1996-07-11,245879.38,171.0,pending
33443,90,1992-08-17,61806.15,45.0,returned
33444,12,1992-11-13,167400.52,136.0,returned
33445,11,1992-08-17,251373.80000000002,203.0,returned
33446,31,1993-09-22,171524.3,94.0,returned
33447,9,1997-11-10,101263.53,97.0,pending
33472,13,1996-04-30,148067.68999999997,94.0,pending
33473,39,1995-01-23,54517.75,35.0,returned
33474,59,1994-11-10,71497.07999999999,58.0,shipped
33475,2,1996-06-03,285673.33999999997,193.0,pending
33476,2,1995-01-10,220925.14,141.0,returned
33477,13,1992-10-27,113275.39,86.0,returned
33478,22,1993-08-05,136474.75,90.0,returned
33479,17,1992-09-20,257699.07,172.0,returned
33504,2,1998-07-18,13074.119999999999,11.0,pending
33505,9,1993-10-18,203709.99,154.0,returned
33506,4,1997-11-24,287603.27,207.0,pending
33507,8,1992-03-26,138702.47,102.0,returned
33508,24,1996-03-13,43709.12,38.0,pending
33509,31,1993-01-27,60905.25,45.0,shipped
33510,8,1995-12-17,236231.28999999998,178.0,pending
33511,9,1998-03-03,200276.39,161.0,pending
33536,1,1996-07-14,97190.43,65.0,pending
33537,42,1993-08-16,124622.37999999999,82.0,returned
33538,68,1996-08-28,20357.44,12.0,pending
33539,23,1996-04-12,82761.13,65.0,pending
33540,14,1995-06-10,190233.16999999998,146.0,shipped
33541,21,1992-06-28,234530.5,162.0,returned
33542,13,1995-12-25,264671.69999999995,170.0,pending
33543,12,1998-04-03,105293.67,88.0,pending
33568,36,1992-10-10,168207.37999999998,96.0,returned
33569,7,1994-09-06,104229.9,92.0,returned
33570,13,1992-12-30,199349.05,153.0,returned
33571,37,1995-11-20,17299.08,18.0,pending
33572,6,1992-07-07,226439.93000000002,182.0,returned
33573,16,1993-10-09,177966.08,125.0,returned
33574,25,1996-10-19,185023.97999999998,138.0,pending
33575,24,1993-08-13,53291.19,43.0,returned
33600,53,1993-12-27,97720.9,74.0,returned
33601,1,1996-01-23,79787.45999999999,62.0,pending
33602,12,1998-07-09,80108.26,46.0,pending
33603,83,1992-04-16,40048.090000000004,33.0,returned
33604,10,1995-09-02,93504.64,76.0,pending
33605,12,1992-04-15,126252.56,98.0,returned
33606,14,1992-03-21,30083.67,27.0,returned
33607,30,1996-03-28,162599.66,119.0,pending
33632,69,1993-05-09,68473.0,50.0,returned
33633,24,1996-09-06,157591.69,150.0,pending
33634,69,1993-12-05,7992.72,8.0,shipped
33635,27,1994-07-22,352072.88,238.0,returned
33636,6,1998-03-10,110590.9,67.0,pending
33637,2,1992-12-24,140425.38,105.0,returned
33638,66,1994-02-10,23685.6,20.0,returned
33639,25,1995-12-05,146121.08999999997,106.0,pending
33664,61,1992-11-21,21457.95,15.0,returned
33665,39,1995-06-08,135124.25,106.0,shipped
33666,12,1992-08-06,165161.31,117.0,returned
33667,46,1997-08-16,51322.240000000005,51.0,pending
33668,62,1997-06-08,49811.14,34.0,pending
33669,55,1996-12-07,239617.95,164.0,pending
33670,17,1992-05-27,203178.24000000005,161.0,returned
33671,19,1996-06-30,70073.07,62.0,pending
33696,22,1994-05-09,147959.62,100.0,returned
33697,37,1998-07-07,60539.37,41.0,pending
33698,88,1995-08-13,48016.75,29.0,pending
33699,16,1994-08-01,138970.16999999998,106.0,returned
33700,44,1995-05-16,96453.58,75.0,shipped
33701,71,1994-10-24,158781.11000000002,121.0,returned
33702,3,1992-09-15,239567.51,169.0,returned
33703,13,1993-02-27,117296.21,105.0,returned
33728,56,1996-10-02,42157.12,32.0,pending
33729,4,1992-10-29,190420.35,136.0,returned
33730,2,1997-12-05,34117.12,32.0,pending
33731,35,1992-10-31,224045.38,163.0,returned
33732,4,1994-09-01,85591.13,69.0,returned
33733,46,1993-08-25,46670.32,37.0,shipped
33734,38,1995-10-28,214465.32,138.0,pending
33735,6,1996-08-05,169989.07,115.0,pending
33760,80,1992-08-10,51158.08,32.0,returned
33761,2,1992-08-07,299338.22000000003,222.0,returned
33762,7,1996-01-22,134869.97,119.0,pending
33763,47,1993-09-25,24728.91,23.0,returned
33764,17,1995-02-21,258418.49,171.0,returned
33765,19,1997-05-21,183324.39,120.0,pending
33766,27,1998-10-06,108649.85,65.0,pending
33767,47,1994-07-12,44046.5,25.0,returned
33792,16,1997-04-15,80664.47,61.0,pending
33793,5,1992-08-08,122763.11,102.0,returned
33794,23,1995-02-27,269227.57999999996,186.0,returned
33795,20,1996-09-22,257059.37,181.0,pending
33796,12,1997-08-30,215300.67,162.0,pending
33797,13,1994-01-14,256556.18,168.0,returned
33798,16,1996-11-25,358431.66000000003,215.0,pending
33799,74,1997-06-01,104715.38,81.0,pending
33824,5,1995-03-10,162960.4,102.0,returned
33825,10,1998-05-08,200523.08999999997,134.0,pending
33826,10,1994-02-08,199941.69,153.0,returned
33827,82,1994-03-17,8288.88,6.0,returned
33828,41,1996-10-23,45048.0,30.0,pending
33829,10,1997-11-23,82329.44,63.0,pending
33830,27,1995-05-29,176881.97,106.0,returned
33831,28,1998-07-17,63271.18,53.0,pending
33856,19,1996-06-02,279381.35000000003,200.0,pending
33857,3,1993-05-10,172601.88,133.0,returned
33858,31,1995-06-14,26818.69,19.0,shipped
33859,67,1996-03-24,59225.72,37.0,pending
33860,6,1996-01-13,62626.45,51.0,pending
33861,14,1996-03-25,203099.87,136.0,pending
33862,97,1993-09-14,35934.64,28.0,returned
33863,1,1993-04-13,149705.96999999997,114.0,returned
33888,26,1994-09-05,178615.52,123.0,returned
33889,18,1993-12-13,194131.77,114.0,returned
33890,79,1996-12-10,36215.9,38.0,pending
33891,8,1993-04-12,241370.25999999998,180.0,returned
33892,86,1995-08-16,11492.4,10.0,pending
33893,3,1992-09-22,231204.6,160.0,returned
33894,1,1993-06-23,216128.32999999996,127.0,returned
33895,45,1996-03-26,55830.240000000005,35.0,pending
33920,36,1994-07-15,69906.39,57.0,returned
33921,9,1993-04-12,144262.2,104.0,returned
33922,17,1993-05-02,150729.11,110.0,returned
33923,77,1994-03-13,74135.47,57.0,returned
33924,10,1992-10-31,188717.08999999997,134.0,returned
33925,25,1995-06-01,67083.28,44.0,shipped
33926,24,1996-10-07,71179.68,48.0,pending
33927,12,1997-04-02,254111.57999999996,200.0,pending
33952,58,1996-05-28,82835.94,54.0,pending
33953,10,1992-07-17,190777.19,134.0,returned
33954,56,1998-02-22,59548.64,52.0,pending
33955,13,1996-04-17,259223.80999999997,175.0,pending
33956,27,1992-01-25,173523.4,114.0,shipped
33957,4,1998-06-20,219814.79,149.0,pending
33958,28,1995-02-14,44777.68,31.0,returned
33959,7,1994-09-07,95108.62,70.0,returned
33984,66,1997-07-18,61365.15,49.0,pending
33985,66,1993-07-18,90691.8,74.0,returned
33986,24,1994-02-21,118619.24,99.0,returned
33987,23,1995-12-14,179521.09,122.0,pending
33988,72,1994-04-06,15955.83,9.0,shipped
33989,56,1993-05-26,70346.88,48.0,returned
33990,43,1993-04-24,58063.0,50.0,shipped
33991,61,1998-08-15,18121.51,15.0,pending
34016,6,1996-12-12,242826.48,156.0,pending
34017,6,1994-03-26,153439.58,116.0,returned
34018,38,1998-01-09,57662.1,45.0,pending
34019,57,1998-05-03,94264.32,54.0,pending
34020,27,1993-03-29,163921.76,115.0,returned
34021,41,1996-09-15,24297.76,16.0,pending
34022,12,1992-12-01,174315.12000000002,146.0,returned
34023,44,1993-08-16,194416.03999999998,130.0,returned
34048,6,1995-04-29,314669.93,202.0,returned
34049,45,1995-02-10,53611.26,38.0,returned
34050,36,1993-04-21,27381.9,17.0,shipped
34051,8,1996-03-11,285460.95999999996,216.0,pending
34052,10,1996-07-09,123637.07,89.0,pending
34053,2,1997-09-27,190204.86,131.0,pending
34054,16,1997-06-08,169130.25,136.0,pending
34055,40,1994-12-22,99569.42,74.0,shipped
34080,20,1996-08-07,363479.57000000007,244.0,pending
34081,41,1994-05-12,272165.55000000005,213.0,shipped
34082,8,1995-12-19,180683.86000000002,148.0,pending
34083,20,1992-03-18,205905.13,156.0,returned
34084,10,1997-03-15,139115.87,104.0,pending
34085,47,1993-09-29,11304.48,12.0,returned
34086,90,1992-07-31,43283.76,26.0,shipped
34087,5,1994-10-03,20291.64,14.0,returned
34112,6,1995-09-13,158654.69,109.0,pending
34113,11,1998-03-02,212758.94,153.0,pending
34114,31,1994-05-19,97680.63,82.0,returned
34115,41,1994-06-02,311304.85,217.0,returned
34116,5,1993-04-26,133651.82,87.0,returned
34117,6,1992-02-13,294429.72000000003,180.0,returned
34118,17,1997-07-28,23858.539999999997,18.0,pending
34119,20,1997-10-21,151734.46,123.0,pending
34144,22,1994-07-14,78263.01,60.0,returned
34145,31,1992-02-12,91503.32,59.0,returned
34146,87,1998-07-08,73033.28,46.0,pending
34147,64,1997-02-12,43906.8,30.0,pending
34148,18,1992-09-07,259258.79,187.0,returned
34149,31,1997-09-28,217697.33000000002,134.0,pending
34150,27,1993-04-06,89925.01,75.0,returned
34151,1,1995-09-14,272776.81,187.0,pending
34176,95,1994-04-17,58943.48,46.0,shipped
34177,2,1994-08-23,245092.74000000002,157.0,returned
34178,16,1995-12-06,125829.54999999999,91.0,pending
34179,5,1995-11-16,116015.04,95.0,pending
34180,1,1995-10-24,305245.20999999996,188.0,pending
34181,17,1998-01-07,48172.9,38.0,pending
34182,2,1992-10-19,84147.75,72.0,returned
34183,27,1994-06-29,22899.3,15.0,returned
34208,56,1994-10-02,90367.32,51.0,returned
34209,28,1993-09-22,282004.17,190.0,returned
34210,17,1997-06-22,309983.58,210.0,pending
34211,35,1992-03-07,117393.4,106.0,returned
34212,3,1996-04-11,110895.45999999999,111.0,pending
34213,5,1997-05-19,141326.51,130.0,pending
34214,14,1998-05-25,146928.05,107.0,pending
34215,1,1995-05-24,188663.38,136.0,shipped
34240,8,1997-09-29,171803.44999999998,141.0,pending
34241,14,1992-10-12,102884.73000000001,84.0,returned
34242,17,1998-07-14,160531.2,123.0,pending
34243,13,1995-02-16,267383.26,158.0,returned
34244,47,1993-10-20,136436.18,104.0,returned
34245,25,1993-04-09,114874.41,88.0,returned
34246,3,1993-11-30,213024.36,154.0,returned
34247,71,1994-05-19,13821.08,13.0,returned
34272,97,1997-05-07,64220.880000000005,48.0,pending
34273,23,1996-08-19,152463.28999999998,133.0,pending
34274,22,1993-03-18,137441.3,93.0,returned
34275,36,1994-08-29,85287.42,64.0,returned
34276,22,1992-03-17,60390.939999999995,48.0,shipped
34277,5,1997-12-16,101302.96,72.0,pending
34278,8,1997-04-21,146697.71999999997,106.0,pending
34279,18,1992-04-16,226472.01,173.0,returned
34304,93,1994-05-12,14343.12,8.0,returned
34305,1,1993-03-17,147383.71,102.0,returned
34306,13,1997-01-28,257046.82,180.0,pending
34307,12,1993-04-19,68573.2,47.0,shipped
34308,26,1994-02-20,92591.81000000001,75.0,returned
34309,59,1992-11-21,35213.5,35.0,returned
34310,4,1996-05-10,56544.03,36.0,pending
34311,33,1994-10-16,221972.91,158.0,returned
34336,35,1997-09-15,198695.15,125.0,pending
34337,56,1993-06-03,58351.03999999999,48.0,shipped
34338,43,1993-10-01,1042.14,1.0,shipped
34339,4,1992-05-15,266254.7,193.0,returned
34340,4,1997-08-12,48621.3,30.0,pending
34341,3,1996-12-01,347487.22,225.0,pending
34342,50,1998-02-16,63088.09,43.0,pending
34343,3,1998-05-09,325931.72,228.0,pending
34368,51,1995-02-18,83783.86,56.0,returned
34369,3,1997-11-30,89377.1,62.0,pending
34370,23,1997-12-31,243796.38000000003,163.0,pending
34371,16,1993-04-30,78912.76,61.0,returned
34372,3,1992-11-03,52168.91,39.0,returned
34373,25,1993-01-23,199506.85,120.0,returned
34374,69,1994-08-18,26165.44,14.0,returned
34375,1,1994-01-15,201024.56000000003,173.0,returned
34400,19,1993-02-24,133246.1,103.0,returned
34401,7,1996-03-08,162101.3,139.0,pending
34402,6,1993-06-03,214621.27999999997,155.0,returned
34403,15,1996-08-09,54270.12,30.0,pending
34404,49,1993-03-02,33316.48,32.0,shipped
34405,41,1992-06-19,88338.02,81.0,shipped
34406,8,1992-10-02,229153.31,165.0,returned
34407,21,1993-08-19,112806.57,98.0,returned
34432,43,1994-04-20,189455.36999999997,127.0,returned
34433,3,1995-04-07,92177.28,65.0,returned
34434,8,1995-05-31,216273.91999999995,169.0,shipped
34435,27,1994-08-12,44918.94,33.0,shipped
34436,49,1998-03-19,105276.63,68.0,pending
34437,6,1995-03-26,62953.479999999996,46.0,returned
34438,4,1993-12-28,75361.4,53.0,returned
34439,15,1994-11-27,151922.72,104.0,returned
34464,18,1997-08-17,93774.83,65.0,pending
34465,71,1997-03-26,67241.83,57.0,pending
34466,10,1998-02-01,142162.51,108.0,pending
34467,37,1994-12-22,176983.69,112.0,returned
34468,21,1996-11-16,34808.38,38.0,pending
34469,1,1997-10-28,230060.82,165.0,pending
34470,17,1992-02-14,147292.54,101.0,returned
34471,9,1996-12-12,92682.82999999999,57.0,pending
34496,53,1993-05-19,24077.34,14.0,returned
34497,23,1994-05-28,72229.84,60.0,returned
34498,12,1994-03-08,205932.97,150.0,shipped
34499,12,1993-08-20,228385.87999999998,193.0,returned
34500,18,1998-04-18,166792.96,127.0,pending
34501,4,1994-01-18,90579.98000000001,69.0,returned
34502,36,1997-11-06,135639.38,84.0,pending
34503,1,1997-02-05,108396.84,88.0,pending
34528,20,1997-12-05,99171.78,88.0,pending
34529,29,1998-02-16,107923.31,88.0,pending
34530,3,1993-09-08,219215.55,170.0,returned
34531,75,1998-03-14,85853.79000000001,65.0,pending
34532,5,1993-01-15,157993.44,120.0,returned
34533,1,1996-05-21,176565.61,146.0,pending
34534,11,1998-03-05,81976.93,73.0,pending
34535,29,1993-08-15,179034.94,149.0,returned
34560,26,1992-12-11,137694.43,106.0,returned
34561,29,1994-09-19,71265.18,42.0,returned
34562,19,1993-09-10,224493.69,140.0,returned
34563,11,1992-05-06,197656.09000000003,163.0,returned
34564,8,1997-11-19,213913.57,154.0,pending
34565,36,1994-07-21,249182.00999999998,177.0,returned
34566,47,1995-12-06,125165.12,106.0,pending
34567,8,1994-05-14,192772.58999999997,166.0,returned
34592,26,1995-04-24,50378.46,33.0,shipped
34593,18,1996-11-26,223089.89,136.0,pending
34594,63,1992-11-27,8984.45,5.0,shipped
34595,7,1992-08-09,238229.72000000003,174.0,returned
34596,3,1995-09-15,174831.61,143.0,pending
34597,3,1993-12-28,78891.11,56.0,returned
34598,47,1997-07-18,52491.68000000001,34.0,pending
34599,22,1993-03-22,205160.17,137.0,returned
34624,33,1992-09-24,80052.77,49.0,returned
34625,13,1997-06-28,136555.68,87.0,pending
34626,4,1992-10-31,242944.95,165.0,returned
34627,48,1992-11-28,131586.0,100.0,returned
34628,10,1993-07-01,82674.68,44.0,returned
34629,37,1997-09-28,29047.93,31.0,pending
34630,41,1995-12-04,192031.38999999998,133.0,pending
34631,15,1994-11-02,152243.23000000004,107.0,returned
34656,46,1995-09-15,27955.25,25.0,pending
34657,14,1993-05-31,45029.899999999994,41.0,returned
34658,19,1993-11-26,186080.48,133.0,returned
34659,6,1992-11-27,220880.28,134.0,returned
34660,19,1995-09-08,262554.19,209.0,pending
34661,19,1993-02-16,28720.039999999997,25.0,returned
34662,3,1992-02-12,255918.28999999998,194.0,returned
34663,4,1995-08-23,181958.99999999997,118.0,pending
34688,7,1992-07-22,158932.44999999998,100.0,returned
34689,53,1995-01-20,69879.36,46.0,returned
34690,83,1993-10-24,22327.84,16.0,returned
34691,33,1994-01-22,208273.77000000002,154.0,returned
34692,6,1993-05-24,168550.41,137.0,returned
34693,14,1997-02-13,186468.28000000003,115.0,pending
34694,26,1995-05-09,158881.97999999998,120.0,returned
34695,20,1997-05-14,114173.60999999999,70.0,pending
34720,62,1997-02-23,29651.6,20.0,pending
34721,5,1993-11-10,139312.72,99.0,returned
34722,7,1997-03-15,311700.16000000003,216.0,pending
34723,15,1992-12-16,197457.88,143.0,returned
34724,13,1995-01-03,56477.56999999999,55.0,shipped
34725,1,1995-08-16,322158.55000000005,214.0,pending
34726,29,1996-11-14,31404.579999999998,23.0,pending
34727,24,1995-03-22,104369.37,65.0,returned
34752,40,1995-09-16,27598.95,15.0,pending
